ref_evap;anomes;hora1;hora2;hora3;evapiche;evatanque;temedmax;temedmin;temedsec1;temedhum1;temedsec2;temedhum2;temedsec3;temedhum3;velviento;prectotmes;diasprec;insol
5004;197508;7;;;8;9.2;35.4;18.3;19.9;18.2;;;;;1;0;0;292
5004;197708;7;;;6.6;6.8;31.9;14.9;16.5;14.7;;;;;1;4.7;2;310
5004;197808;7;;;7.5;8;35.6;16.8;18.9;16.6;;;;;0;0;0;307
5004;197807;7;;;8.3;8.7;36.4;18;19.7;18;;;;;0;0;0;349
5004;197806;7;;;3.2;3.4;25.5;12.6;13.7;12.1;;;;;0.2;39.8;5;204
5004;197805;7;;;2.9;3.1;21.4;9.5;10.6;8.9;;;;;1.6;59.3;10;187
5004;197804;7;;;2.3;2.6;18.4;6.9;8.6;7.6;;;;;1.5;87.3;12;145
5004;197803;7;;;2.4;2.4;19.4;6.1;7.4;5.7;;;;;1.1;44.7;6;213
5004;197802;7;;;1.7;1.9;15.9;4.9;7;5.6;;;;;2.6;151.5;13;112
5004;197801;7;;;1.6;1.8;12.8;4.2;6.1;4.6;;;;;1.3;26.6;7;104
5004;197712;7;;;1;1.2;15.2;7.6;9.2;7.5;;;;;1;237.4;17;63
5004;197711;7;;;2;2.2;18.3;7;8.9;7.1;;;;;0.9;118;6;144
5004;197606;7;;;6.9;7.1;32.6;15.6;17;15.4;;;;;1.2;8.8;2;270
5004;197709;7;;;5.9;6.2;31.8;15.6;17.3;15.6;;;;;1.7;0;0;267
5004;197405;7;;;4.8;5.8;25.3;10.5;12.6;11;;;;;0.3;6.3;1;266
5004;197707;7;;;6.6;6.7;32.3;15.2;17;15.2;;;;;1.1;5.6;1;303
5004;197706;7;;;5.2;5.4;27.7;11.6;13.3;11.5;;;;;0.9;26.8;6;245
5004;197705;7;;;4.9;5.1;25.2;10;11.5;9.7;;;;;0.7;0;0;227
5004;197704;7;;;4.3;4.5;23.3;8.3;9.9;8.2;;;;;0.6;3.5;1;219
5004;197703;7;;;3;3.1;19.5;5.9;7.6;6;;;;;0.7;4.6;3;219
5004;197702;7;;;1;1.3;14.4;5.6;7.7;6.2;;;;;1.1;136.9;17;83
5004;197701;7;;;1;1.2;12.6;4.8;7;5.4;;;;;0.8;143.9;20;70
5004;197612;7;;;1.2;1.4;14.2;6.2;8.3;7;;;;;1.2;163;17;41
5004;197611;7;;;1.8;2;16.7;4.6;6.4;4.8;;;;;0.5;85.6;5;162
5004;197610;7;;;2.6;2.8;20.7;9.5;11.3;9.7;;;;;0.9;92.6;10;156
5004;197609;8;;;4.8;5.4;20.4;13.8;15;13.5;;;;;1.6;222.7;6;195
5004;197710;7;;;2.7;2.9;23.2;12.5;14;12.3;;;;;1.6;104.2;10;152
5002;202107;8;;;;9.6;;;;;;;;;;;;
5004;197407;7;;;7.3;7.9;36.7;19.3;20.8;18.9;;;;;1.5;0;0;
5004;197201;7;;;1.9;1.8;11.7;2.4;4.4;2.8;;;;;3.3;189.5;11;155
5004;197112;7;;;1.8;1.6;14.2;4;6;4.2;;;;;2.1;44.3;9;141
5004;197111;7;;;3.8;2.8;16.8;4.8;6.8;4.9;;;;;3.6;1.2;1;207
5004;197110;7;;;5.5;4.8;27.3;14.3;15.7;13.7;;;;;2.3;13.7;1;223
5004;197109;7;;;6.3;6.2;30.6;15;16.7;14.6;;;;;2.6;8.5;2;258
5004;197108;7;;;7.2;8;32.7;15.9;17.7;15.4;;;;;3.2;13;2;541
5004;197107;7;;;6.4;8.3;32.1;18.1;19.3;17.1;;;;;2.3;4.9;1;
5004;197106;7;;;4.6;6.4;25.1;12.8;14.4;12.3;;;;;;25.3;4;291
5004;197105;7;;;2.4;3.5;18.4;9.8;11;9.3;;;;;;149.9;15;144
5004;197203;7;;;1.9;2.5;14.9;5.6;7.2;5.5;;;;;2.3;145.3;15;112
5002;202108;8;;;;8.3;;;;;;;;;;;;
5004;197204;7;;;4.6;5.2;21;8;9.2;7.5;;;;;1.9;16.6;2;266
5002;202106;8;;;;7.6;;;;;;;;;;;;
5002;202105;8;;;;5.8;;;;;;;;;;;;
5002;202104;8;;;;3.1;;;;;;;;;;;;
5002;202103;8;;;;3;;;;;;;;;;;;
5002;202102;8;;;;1.6;;;;;;;;;;;;
5002;202101;8;;;;1;;;;;;;;;;;;
5002;202012;8;;;;0.9;;;;;;;;;;;;
5002;202011;8;;;;1.2;;;;;;;;;;;;
5002;202010;8;;;;3.5;;;;;;;;;;;;
5002;202009;8;;;;5.1;;;;;;;;;;;;
5006;197703;7;;;3.9;3.8;21;6.1;9.6;8.3;;;;;4.3;3.7;3;232
5002;202109;8;;;;4.9;;;;;;;;;;;;
5004;197304;7;;;4.3;4.3;21.3;6.3;8;6.4;;;;;8.7;17.2;1;242
5004;197404;7;;;2.5;2.7;16.8;6.8;8.2;6.5;;;;;0.1;98.5;14;104
5004;197403;7;;;2.7;3;16.5;4.4;5.9;4.2;;;;;0.4;102.8;8;167
5004;197402;7;;;2.4;2.5;14.1;3.5;5.1;3.3;;;;;0.6;52.1;7;169
5004;197401;7;;;1.4;1.7;15;4;6.1;4.3;;;;;0;40.8;7;126
5004;197312;7;;;1.9;2.8;13.4;2.1;4.2;2.4;;;;;0.3;74.9;4;145
5004;197311;7;;;2;1.9;18.9;8.6;10.1;8.5;;;;;0.2;63.1;10;154
5004;197310;7;;;3.5;3.6;23;10.9;12.4;10.8;;;;;0.3;36;4;170
5004;197309;7;;;6.4;6.4;31.3;15.5;17.2;15.5;;;;;3;0;0;283
5004;197308;7;;;7.1;7.4;36.3;17.7;19.9;18.3;;;;;4.7;3.2;1;332
5004;197307;7;;;8.6;8.6;34.9;18;20.1;18.3;;;;;3.5;0;0;312
5004;197202;7;;;1.7;2.2;12.9;4.2;6.7;4.9;;;;;4.1;184.9;14;101
5004;197305;7;;;4.1;4;24.5;10.4;12;10.3;;;;;7.6;126;9;254
5002;202007;8;;;;9.4;;;;;;;;;;;;
5004;197303;7;;;2.9;2.9;16.5;5.4;6.3;4.8;;;;;9.5;45.1;5;178
5004;197302;7;;;2.9;2.9;14.1;2.8;4;2.7;;;;;16.1;25.4;2;197
5004;197301;7;;;1.5;1.4;13.2;2.4;3.9;2.5;;;;;5.4;83.9;8;162
5004;197212;7;;;1.3;1.4;13.6;4.8;5.9;4.7;;;;;3.4;164.7;7;135
5004;197211;7;;;1.6;1.6;17.2;8.9;9.6;8.2;;;;;2.4;39;10;122
5004;197210;7;;;1.8;2.3;20.3;12.3;12.4;10.8;;;;;3.6;224.7;16;130
5004;197209;7;;;4;4.2;25.8;13.5;14.6;15.3;;;;;0.1;52.8;5;185
5004;197208;7;;;7;7.4;33.1;17.5;18.5;17.2;;;;;0;0;0;326
5004;197207;7;;;7.4;8.1;33;16.5;18.1;16.7;;;;;0.5;12.5;1;339
5004;197206;7;;;6.2;6.8;28.5;11.6;13.6;12.2;;;;;1.2;2.7;1;308
5004;197205;7;;;4.6;5.3;23.5;9.3;10.9;9.4;;;;;1.4;27.8;9;277
5004;197306;7;;;4.9;4.9;29.2;14.3;15.6;14;;;;;1.6;23.7;6;276
5006;200105;8;;;6.2;6.3;27.1;11.2;14.2;13.3;;;;;3.6;42;9;284
5006;200205;8;;;6.1;6.2;26.8;9.9;12.7;11.9;;;;;3.7;18.9;5;311
5006;200204;8;;;4.2;4;23.4;9.1;11.8;10.9;;;;;3.5;68.8;10;250
5006;200203;8;;;3.4;3;21.8;7.9;11.1;10.3;;;;;3.2;92.2;12;224
5006;200202;8;;;2.8;2;20.1;3.2;6.2;5.6;;;;;2.2;9.6;4;185
5006;200201;8;;;2.2;1.2;17.4;5;7.2;6.5;;;;;3.1;37.3;5;177
5006;200112;8;;;2.6;1.3;16.3;4.2;7.1;6.1;;;;;3.7;52.3;10;137
5006;200111;8;;;2.8;2.1;18.8;6.2;8.2;7.7;;;;;3;100;4;206
5006;200110;8;;;3.4;3;26;13.7;15.9;15.3;;;;;2.8;95;9;178
5006;200109;8;;;4.9;6;30.4;16;18.1;17.5;;;;;3.1;62.7;4;235
5006;200108;8;;;7;8.4;36.3;17.4;19.6;18.5;;;;;3.2;0;0;339
5006;197701;7;;;1;1.1;14.4;6.2;8.2;7.9;;;;;4.2;146.8;18;100
5006;200106;8;;;10;10;35.2;15.9;18.5;16.9;;;;;3.7;0.7;1;381
5006;200208;8;;;7;6.5;34.1;16.1;18.3;17.6;;;;;2.8;0;0;311
5006;200104;8;;;6.5;5.9;25.7;8.8;11.6;10.3;;;;;4.1;0;0;299
5006;200103;8;;;2.8;3.2;21.6;9.5;12.5;11.4;;;;;4.7;110;11;206
5006;200102;8;;;2.5;2.1;18.4;5.4;8.6;7.8;;;;;3.9;29.4;8;150
5006;200101;8;;;1.1;1.1;15.6;5.8;8.9;8.1;;;;;3.8;175;17;121
5006;200012;8;;;1;0.9;16;5.6;8.3;7.8;;;;;3;141;11;109
5006;200011;8;;;1.8;1.7;18.9;6.7;10;9.3;;;;;3.3;92.8;14;140
5006;200010;8;;;4;3.9;26.4;10.1;12.6;11.6;;;;;2.9;44.9;5;228
5006;200009;8;;;6;6.3;33.1;14.7;17.2;15.9;;;;;3.5;6.5;1;254
5006;200008;8;;;8.4;8.4;36.4;17.3;20.2;18.3;;;;;3.4;0;0;331
5006;200007;8;;;8.1;9;36.1;16.5;20;18.3;;;;;3.2;0;0;356
5006;200107;8;;;9.5;9.1;34.8;15.9;18.3;17.3;;;;;4.1;0;0;359
5006;200307;8;;;7;8;35.9;17;18.7;17.9;;;;;2.2;0;0;383
5006;200407;8;;;8.8;9;36.8;17.4;19.9;19.3;;;;;2.5;0;0;350
5006;200406;8;;;8;8.1;34.5;16.7;18.9;18.5;;;;;2.6;0;0;347
5006;200405;8;;;5;5.2;24.6;10.9;13.2;12.6;;;;;3.5;86.9;9;259
5006;200404;8;;;5.4;4.4;22.5;7.6;9.8;8.8;;;;;3.8;29.5;5;265
5006;200403;8;;;3.3;2.8;19.9;6.4;8.8;8.3;;;;;3.1;68;9;203
5006;200402;8;;;2.5;2;18.1;5;7.8;7.6;;;;;3.5;105;8;156
5006;200401;8;;;1.6;0.9;17.2;4;6.7;6.3;;;;;1.7;8.3;5;154
5006;200312;8;;;1.4;1;16;4.8;7.7;7.1;;;;;2.5;142;9;131
5006;200311;8;;;1.9;1.6;19.9;9.1;11.7;11.3;;;;;2.5;101;7;155
5006;200310;8;;;2.5;3.1;23.9;12.8;15.6;15.2;;;;;3;255;18;167
5006;200206;8;;;5.8;7.1;31.7;14.4;17;16.3;;;;;2.8;1.1;1;307
5006;200308;8;;;7.9;7.8;37.5;18.9;21.7;20.4;;;;;3;0;0;339
5006;200207;8;;;7.8;7.6;35;15.7;17.5;17.1;;;;;2.5;0;0;358
5006;200306;8;;;6.7;8;33.7;16.7;19.4;18.5;;;;;2.9;0.3;1;339
5006;200305;8;;;6.3;7.8;30.3;13.2;16.9;15.2;;;;;3.7;1.6;1;337
5006;200304;8;;;3.8;4.1;22.6;9.3;12;11.2;;;;;3.7;74.3;8;240
5006;200303;8;;;3.8;3.1;22.1;8.1;11.2;10;;;;;3.8;58.6;8;193
5006;200302;8;;;2.3;1.8;17.2;3.6;5.8;5.5;;;;;3;83.5;10;170
5006;200301;8;;;2.2;1.5;15.7;3.5;6.4;5.9;;;;;3.3;61.8;10;183
5006;200212;8;;;1.3;1.2;17;7.1;10;9.4;;;;;2.6;110;13;118
5006;200211;8;;;2.1;1.9;20.5;7;10.5;9.6;;;;;2.5;145;11;154
5006;200210;8;;;3.6;3.1;25.8;12.2;14.5;13.9;;;;;3;24.9;6;207
5006;200209;8;;;4.3;4.2;29;14.9;16.9;16.3;;;;;2.8;98.7;9;209
5006;200004;8;;;3.1;3.5;20;8.2;11.1;10.4;;;;;5.7;146;14;183
5006;200309;8;;;7.8;6.8;33.8;15.6;17.6;16.8;;;;;3.3;21.5;1;295
5006;199604;8;;;4.4;4.1;24.5;9.7;12.7;11.7;;;;;4.4;50.3;6;245
5006;200006;8;;;7.3;8.7;33.4;15.4;19.6;17.7;;;;;3.6;0;0;349
5006;199706;8;;;5.1;6.9;29.1;13.8;18;16.5;;;;;3.7;25.5;4;318
5006;199703;8;;;5.8;5.4;26.3;7.4;11.8;10.2;;;;;4.6;0;0;282
5006;199702;8;;;3;2.7;21.4;6;8.8;8.3;;;;;3;0;0;188
5006;199612;8;;;1.3;1.6;16;7.1;9.7;9.3;;;;;5.7;430;20;61
5006;199611;8;;;2.4;2.2;20.4;6.7;10;9.3;;;;;3.6;95.5;5;184
5006;199610;8;;;4;4.3;26.8;10.8;13.2;12.7;;;;;3.4;29.2;3;248
5006;199609;8;;;5.8;5.6;29.3;14;16.7;15.9;;;;;4.6;33.6;5;242
5006;199608;8;;;6.6;7.5;33.7;15.7;18.6;17.7;;;;;3.5;0;0;329
5006;199607;8;;;6.9;7.7;34.8;17.1;19.6;18.7;;;;;3.7;0.4;1;343
5006;199708;8;;;6.4;7.1;33.8;16.4;19.2;18.2;;;;;3.1;0;0;305
5006;199605;8;;;4.4;5.4;25.6;11.7;14.3;13.4;;;;;4.6;122.7;9;278
5006;199709;8;;;6.3;6.1;32;16.3;19.1;18;;;;;3.7;19.2;4;247
5006;199603;8;;;2.9;3.1;20.2;7;9.7;9;;;;;4.7;36.4;8;198
5006;199602;8;;;2.6;2.2;16;3.4;5.8;5.1;;;;;4.8;23.9;6;180
5006;199601;8;;;1.1;1.3;15.1;7.5;10.2;9.8;;;;;5.2;548.6;23;65
5006;199512;8;;;1.2;1.5;17.2;8.9;11.3;10.7;;;;;5.8;525.5;22;107
5006;199511;8;;;2.4;2.5;22.1;10.9;13.5;12.7;;;;;4.4;165.4;11;132
5006;199510;8;;;4.9;5;29.3;12.6;15.3;14.3;;;;;3.8;5.9;4;224
5006;199509;8;;;6.5;7;30.4;13.2;16.1;14.8;;;;;5.5;13.3;2;281
5006;199508;8;;;7.7;9.3;36.4;17.9;20.2;18.9;;;;;4.9;0;0;319
5006;199507;8;;;8.9;10.8;37;17.6;20.3;18.3;;;;;5.1;0;0;344
5006;199506;8;;;6.3;8.2;30.9;15.2;18.4;16.9;;;;;5.3;14.6;3;276
5006;199505;8;;;7.2;9.2;31.2;13.2;17.4;14.9;;;;;5.7;6.4;1;313
5006;199606;8;;;7.3;7.7;33.3;16;18.5;17.4;;;;;4.1;0;0;356
5006;199903;7;;;3.8;2.8;21.8;6.5;9.8;8.9;;;;;4.7;24.6;7;225
5006;200410;8;;;3.2;3.4;25.9;11.3;13.3;12.7;;;;;2.6;105;12;209
5006;200003;8;;;4.7;3.9;23.4;6.8;10.4;9.2;;;;;3.3;31.4;5;219
5006;200002;8;;;3.9;3;22.6;4.4;6.9;6.2;;;;;2.8;0.9;1;217
5006;200001;8;;;2.2;1.5;15.8;0.9;3.3;2.9;;;;;2.9;26.1;5;188
5006;199912;8;;;1.8;1.1;16.5;5.2;8.3;7.6;;;;;3.5;25.6;8;133
5006;199911;8;;;2.7;1.9;19.4;4.8;7.4;6.6;;;;;2.8;4.3;4;212
5006;199910;8;;;2.6;3;24.8;13.5;15.6;15;;;;;3.6;266;16;152
5006;199909;7;;;5.5;5.6;29.9;14.8;17.6;17;;;;;3.9;6.9;2;259
5006;199908;7;;;7.9;8.2;36.1;16.5;19.3;18.2;;;;;3.8;0.6;1;327
5006;199906;7;;;6.5;6.7;33;15.1;19.4;17.5;;;;;3.2;0;0;367
5006;199707;8;;;6.3;7.1;32.5;15.9;20.1;18.4;;;;;3.1;1.5;1;325
5006;199904;7;;;6.1;6.4;25.9;8.5;12;10.5;;;;;4.8;16.9;2;285
5006;200005;8;;;3.8;5.4;26.7;13.3;16.4;15.3;;;;;2.6;112;9;263
5006;199902;7;;;3;2.6;18.8;2.8;4.3;3.8;;;;;2.6;11.2;5;205
5006;199901;7;;;1.7;1.6;16.7;19.3;4.1;3.6;;;;;2.4;29;6;189
5006;199812;7;;;2.5;2.7;17.8;2.4;3.7;3.6;;;;;2.7;27.6;3;185
5006;199811;7;;;2.7;2.8;21.7;7.8;9.9;8.7;;;;;2.9;19.8;3;178
5006;199810;7;;;4.7;4.6;26.5;9.1;11.9;11;;;;;3.4;3.5;1;240
5006;199803;8;;;5.4;4.4;25;6.3;9.9;8.6;;;;;4;46.7;3;260
5006;199802;8;;;2.9;2.5;19.3;7.9;10.5;9.7;;;;;5.7;98.8;5;174
5006;199801;8;;;1.2;1.1;16.4;4.8;7.6;7.1;;;;;2.7;92.9;8;142
5006;199712;8;;;1.1;1.3;16;6.1;9.5;9;;;;;3.3;240;15;103
5006;199711;8;;;1.5;1.6;19.5;9.6;12.7;12;;;;;4.5;273;17;131
5006;199710;8;;;3.9;3.8;27.1;13.7;16;15.4;;;;;3.5;96.9;7;222
5006;199905;7;;;6.3;7.3;28.9;12.7;16.1;14.6;;;;;4.5;14.1;3;278
5007;198710;7;;;2.6;3;21;12.1;14.1;13.5;;;;;7.2;89.9;12;
5007;198610;7;;;3.4;4.2;24.9;13.6;15.2;14.6;;;;;3.7;74;6;
5007;198809;7;;;5.8;6.7;31.6;13.9;16;14.6;;;;;6.1;0;0;
5007;198808;7;;;7.4;7.3;32.6;17.2;18.1;17.4;;;;;6.5;0;0;
5007;198807;;;;;;;;;;;;;;;;;
5007;198806;7;;;6.1;5.8;26.1;16.8;16.3;15.3;;;;;6.7;25.9;5;
5007;198805;7;;;5.2;5.4;24.2;12.5;12.9;12.8;;;;;9.5;65.9;7;
5007;198804;7;;;5.6;5.7;23.6;8.8;9.8;9.2;;;;;10.7;21.4;5;
5007;198803;7;;;4.2;4.7;21.5;5.8;7.8;7.4;;;;;6.1;3.2;2;
5007;198802;7;;;2.1;2.6;15.5;6.6;6.7;6.5;;;;;5;33.6;6;
5007;198801;7;;;1.8;1.7;15.8;5.4;9.8;9.6;;;;;2.7;111.4;17;
5007;198811;7;;;;1.2;20.3;9.6;11.7;11.2;;;;;6.3;39.4;12;
5007;198711;7;;;2.7;2.3;18.8;5.6;8.8;8.5;;;;;5.2;38.8;6;
5007;198812;7;;;;1.9;16.3;1;3.2;2.7;;;;;5.2;0;0;
5007;198709;7;;;5.2;5.6;21;12.1;14.1;13.5;;;;;7.2;89.9;3;
5007;198708;7;;;6.5;9;32.7;17.4;19.1;17.6;;;;;8;51.5;1;
5007;198707;7;;;7.6;10.2;32.6;18.1;19.7;18;;;;;8.2;6.4;2;
5007;198706;7;;;7.3;9.7;30.9;15;17.4;15.6;;;;;9.2;0.6;1;
5007;198705;7;;;5.7;6.4;26.2;11.2;13.5;12.4;;;;;6.6;1.2;1;
5007;198704;7;;;4.2;4.5;22.2;8.8;10.9;10.5;;;;;6.1;45.8;6;
5007;198703;7;;;3.3;3.5;20.5;7.1;8.8;8.5;;;;;5.2;8;1;
5007;198702;7;;;1.7;2.3;16.2;6.1;7.1;6.8;;;;;4;81.1;10;
5007;198701;7;;;2.7;3.6;14.8;3.6;5.9;5.5;;;;;2.9;141.7;9;
5007;198612;7;;;1.3;3.1;14.7;4.1;7;6.6;;;;;4.1;10;1;
5006;200408;8;;;7.6;7.9;35.7;17.3;19.5;19;;;;;3.1;4.6;2;334
5007;198712;7;;;2.2;1.8;16.3;10.8;11.8;11.6;;;;;7.4;174;18;
5007;198912;7;;;;2.6;17.5;10.6;12.7;12.4;;;;;12.4;176.1;14;
5001;196912;9;;;1.2;1.1;12.6;3.8;5.3;4.7;;;;;1.1;69.3;7;125
5007;199011;7;;;;2.2;18.9;5.5;8.2;7.3;;;;;6.1;33.8;5;
5007;199010;7;;;;4.3;23;13;15.3;14.3;;;;;7.8;71;8;
5007;199009;7;;;;6.7;30.4;18.4;19.8;19.4;;;;;4.7;1.8;1;
5007;199008;7;;;;8.4;33.9;18.3;21;20.1;;;;;4.8;0;0;
5007;199007;7;;;;7;33.6;17.6;19.9;18.8;;;;;1.6;0;0;
5007;199006;7;;;;4.4;27;14.9;20.9;16.2;;;;;6.6;0;0;
5007;199005;7;;;;4.1;25.2;12.4;14.2;14;;;;;5.5;11;2;
5007;199004;7;;;;4.1;20.5;8.1;10.1;10;;;;;9.1;114.5;8;
5007;199003;7;;;;3.7;21.1;7.9;10.2;10;;;;;6.1;19.4;7;
5007;198810;7;;;;2.6;25.2;12.7;14.9;14.1;;;;;5.9;58.5;8;
5007;199001;7;;;;1.8;14.5;5.1;6.6;6.5;;;;;6.8;83.2;8;
5006;200812;8;;;2;1.1;15;3.5;5.7;5.2;;;;;2.5;38.4;11;122
5007;198911;7;;;;3.5;19.5;11.1;13.3;12.7;;;;;9.3;215.8;14;
5007;198910;7;;;;5.8;25.7;13.4;16;14.8;;;;;9.2;49.5;4;
5007;198909;7;;;;7.1;29.6;16.3;18.5;17.6;;;;;8.5;17.6;4;
5007;198908;7;;;;9.2;32.4;19.5;21.5;20.4;;;;;9.1;0;0;
5007;198907;7;;;;8.8;34.1;19.1;21;19.9;;;;;7.5;0;0;
5007;198906;7;;;;7.8;29.9;14.9;16.9;16;;;;;9.1;0;0;
5007;198905;7;;;;5.2;26.1;10.6;12.6;11.9;;;;;6.6;15.9;3;
5007;198904;7;;;;4.5;19.1;7.1;9.3;8.6;;;;;9;63;7;
5007;198903;7;;;;2.9;20.4;5.9;7.9;7.2;;;;;6.1;20.8;5;
5007;198902;7;;;;3.1;17.5;4.7;6.9;6.2;;;;;7.1;62.4;11;
5007;198901;7;;;;2.3;15.9;2;4.3;3.8;;;;;4.1;19.7;2;
5007;199002;7;;;;2.1;18.2;6.3;8.3;8.1;;;;;4.7;0;0;
5006;200509;8;;;6.2;5.7;31.6;13.2;15.9;15.1;;;;;2.5;0;0;283
5007;198611;7;;;2.3;3.2;20.9;8.6;14.1;13.8;;;;;4.6;52.9;3;
5006;200608;8;;;6.3;7;35.2;17.2;19.8;19.3;;;;;2.6;39.1;2;334
5006;200607;8;;;6.6;7.5;36.8;16.9;19.7;18.8;;;;;2.4;0;0;342
5006;200606;8;;;6.3;7.2;31.9;15.5;17.9;17.2;;;;;2.9;26.3;6;318
5006;200605;8;;;6.7;6.8;29.5;13.2;15.9;15.1;;;;;3.3;21.4;2;281
5006;200604;8;;;4.4;3.6;24.1;10;13.2;12.4;;;;;3;35.9;7;222
5006;200603;8;;;3;3;20.2;6.4;9.8;9;;;;;2.9;88.8;7;189
5006;200602;8;;;2.2;1.4;16.3;2.2;5.6;4.9;;;;;2.5;48.1;10;160
5006;200601;8;;;1.6;1.1;14.5;2.6;5.2;4.5;;;;;2.2;85.4;8;162
5006;200512;8;;;2.3;1.2;16.3;4.3;6.7;6.2;;;;;3;51;8;154
5006;200610;8;;;4.4;4.2;26.4;13.9;16.8;16.1;;;;;2.9;166;11;
5006;200510;8;;;3.4;3;25.2;11.3;14.4;13.8;;;;;1.9;132;10;178
5006;200611;8;;;1.8;1.4;20.4;9.9;12.5;12;;;;;1.9;107;12;
5006;200508;8;;;7.1;6.8;35.9;16.2;19.3;18.3;;;;;2.3;0;0;316
5006;200507;8;;;6.3;7.8;35.4;16.5;19.2;18.3;;;;;2.3;0;0;361
5006;200506;8;;;7.3;8.4;34.5;16.1;17.6;16.9;;;;;2.7;0;0;334
5006;200505;8;;;7.2;8;29.3;12.8;14.8;14.1;;;;;3.8;41.2;5;309
5006;200504;8;;;6.4;6.2;25.4;8.7;10.5;9.7;;;;;4.1;31.7;2;281
5006;200503;8;;;3.9;3.6;21.1;7;9.4;8.6;;;;;3.9;22.4;7;197
5006;200502;8;;;4;2.8;16.9;0.1;1.4;1.3;;;;;3;43.5;5;208
5006;200501;8;;;2.5;1.7;16.4;-0.9;1.5;1.1;;;;;2;0;0;225
5006;200412;8;;;2.1;1.4;16.2;3.6;5.7;5.2;;;;;2.7;12.6;4;176
5006;200411;8;;;2.3;1.7;19.5;5.3;7.6;7.2;;;;;1.8;26.8;4;187
5006;199502;8;;;2.2;2.7;19.8;5.7;8.2;7.5;;;;;4.6;36.1;5;189
5006;200511;8;;;2.5;1.5;18.4;6.1;8.2;7.5;;;;;2.7;20.7;8;183
5006;200711;8;;;3.4;3.2;21;3.7;8.9;7.9;;;;;2.2;57.4;3;
5006;200811;8;;;3.1;1.8;18.7;4.2;6.5;5.7;;;;;2.2;9.4;2;224
5006;200810;8;;;4.1;3.1;25.1;11.5;14.6;14.2;;;;;2.6;45.3;13;182
5006;200809;8;;;5.4;5;29.5;14.3;17.5;17;;;;;2.8;50.8;7;
5006;200808;8;;;6;7.8;36.3;15.6;18.6;18.1;;;;;2.8;0;0;
5006;200807;8;;;6;9.3;36.1;16.5;18.8;18.3;;;;;3.3;0;0;
5006;200806;8;;;5.7;8.5;33.3;15.2;17.3;16.6;;;;;2.9;0;0;
5006;200805;8;;;4.6;4.7;24.6;11.7;13.7;13;;;;;3.3;75.1;12;
5006;200804;8;;;4.9;5;23.7;9.8;11.6;11;;;;;4.4;175;8;
5006;200803;8;;;4.3;4;21.8;6.2;8.3;7.6;;;;;3.4;39.9;3;
5006;200802;8;;;3.2;2.5;19.9;8.6;10.4;9.6;;;;;4;74.7;7;
5006;200609;8;;;5.6;5.1;32.6;15.6;18;17.4;;;;;2.4;38;4;249
5006;200712;8;;;1.7;1.2;16.7;4;5.6;5.2;;;;;1.9;13.7;4;
5006;200409;8;;;6.9;5.4;33;14.7;16.6;16.3;;;;;2.3;0.2;1;280
5006;200710;8;;;4.6;4.5;26.5;8.8;14;13.3;;;;;2.1;18.2;4;
5006;200709;8;;;5.6;5.6;31.2;13.8;18.6;17.9;;;;;2.2;24;5;
5006;200708;8;;;6.4;8.3;34.9;14.2;18.6;17.8;;;;;2.7;13.2;2;
5006;200707;8;;;6.8;10.1;37.4;17.4;19.1;18.1;;;;;3;0;0;
5006;200706;8;;;6;8.8;31.1;13.4;17.8;16.8;;;;;3.4;1.2;1;
5006;200705;8;;;5;7.2;27.2;12.1;14;13;;;;;3;62.6;7;
5006;200704;8;;;3.9;3.6;22.3;8.5;11.4;10.8;;;;;2.6;41.7;10;
5006;200703;8;;;4.8;4.3;21;4.7;7.9;7.3;;;;;3.7;5.3;3;
5006;200702;8;;;1.9;1.5;17.7;6.6;9.6;9;;;;;2.5;64;13;
5006;200701;8;;;1.7;1;16.6;1.3;4.1;3.6;;;;;1.4;28.3;6;
5006;200612;8;;;1.9;1.1;16.3;2.5;4.9;4.6;;;;;1.9;17;3;
5006;200801;8;;;2.1;1.5;17.7;4.9;7.5;6.9;;;;;1.9;51.9;6;
5006;198210;8;;;6.5;4.6;25;10;11.9;10.7;;;;;4.7;12.9;2;
5006;198108;7;;;8.2;8.3;35.1;17.4;20.3;18.3;;;;;5.5;;;272
5006;198309;8;;;9.3;8.2;35.3;16.6;19.4;16.6;;;;;4.6;;;
5006;198308;8;;;7.7;8.3;33.3;16.9;19.9;18.3;;;;;5.1;1;1;
5006;198307;8;;;7.4;8.3;32.9;14.6;18.5;16.7;;;;;4.8;;;
5006;198306;8;;;7.8;7.7;32.8;15.4;19.2;16.9;;;;;4.8;1;1;
5006;198305;8;;;6.3;6;24.8;10.1;13.4;11.6;;;;;5.2;8.7;3;
5006;198304;8;;;6.4;5;22;8;10.6;9.5;;;;;5.6;64.4;9;
5006;198303;8;;;6.2;4.7;23.3;6.7;9.5;8.4;;;;;5.5;11.2;2;
5006;198302;8;;;2.8;2.2;16.1;2.9;4.7;4.1;;;;;3.8;34.5;6;
5006;198301;8;;;2.9;1.9;17.6;2.3;3.9;3.1;;;;;4.1;;;
5006;198311;8;;;1.3;1.5;20.2;12;13.7;13;;;;;3.8;329.9;17;
5006;198211;8;;;2.3;1.8;18.9;7.6;9.2;8.6;;;;;4.4;97.8;6;
5006;198312;8;;;2;1.4;16.6;5.4;7.2;6.5;;;;;4.1;70;5;
